qct_id,official_qct_050,E100,E050,Q100,Q050
340090213000,0,0,0,0,0
340090214000,1,1,1,1,1
340090215000,0,0,0,0,0
340090216000,0,0,0,0,0
340090217010,0,0,0,0,0
340090217020,0,0,0,0,0
340090218030,0,0,0,0,0
340090218040,0,0,0,0,0
340090218050,0,0,0,0,0
340090218060,0,0,0,0,0
340090219000,0,0,0,0,0
340090220000,0,0,0,0,0
340090221010,0,1,0,1,0
340090221020,0,0,0,0,0
340099901000,0,0,0,0,0
340110101010,0,0,0,0,0
340110101030,0,0,0,0,0
340110102000,0,0,0,0,0
340110103010,0,0,0,0,0
340110103020,0,0,0,0,0
340110104010,0,0,0,0,0
340110104020,0,0,0,0,0
340110105000,0,0,0,0,0
340110106000,0,0,0,0,0
340110107000,0,0,0,0,0
340110108000,0,0,0,0,0
340110201000,1,1,1,1,1
340110202000,1,1,1,1,1
340110203000,1,1,1,1,1
340110204000,0,0,0,0,0
340110205020,0,0,0,0,0
340110205030,1,1,1,1,1
340110206000,0,0,0,0,0
340110301000,1,1,1,1,1
340110302000,1,1,1,1,1
340110303000,0,0,0,0,0
340110304000,0,0,0,0,0
340110305010,0,0,0,0,0
340110305020,0,0,0,0,0
340110403000,0,0,0,0,0
340110404000,0,0,0,0,0
340110405000,0,0,0,0,0
340110406000,0,0,0,0,0
340110407000,0,0,0,0,0
340110408000,0,0,0,0,0
340110409010,0,0,0,0,0
340110409020,0,0,0,0,0
340110410000,0,0,0,0,0
340110411000,0,1,1,0,0
340119900000,0,0,0,0,0
340130001000,0,1,1,0,0
340130002000,1,1,1,1,1
340130003000,1,1,1,1,1
340130004000,0,1,1,0,0
340130005000,0,0,0,0,0
340130006000,0,1,1,0,0
340130007000,1,1,1,1,1
340130008000,1,1,1,1,1
340130009000,1,1,1,1,1
340130010000,1,1,1,1,1
340130011000,1,1,1,1,1
340130013000,1,1,1,1,1
340130014000,1,1,1,1,1
340130015000,1,1,1,1,1
340130016000,1,1,1,1,1
340130017000,1,1,1,1,1
340130018000,1,1,1,1,1
340130019000,0,1,1,1,0
340130020000,0,1,1,0,0
340130021000,0,0,0,0,0
340130022010,0,0,0,0,0
340130022020,0,0,0,0,0
340130023000,0,0,0,0,0
340130024000,1,1,1,1,1
340130025000,1,1,1,0,1
340130026000,0,1,1,1,0
340130028000,0,1,1,1,0
340130031000,1,1,1,1,1
340130035000,0,1,0,1,0
340130037000,1,1,1,1,1
340130038000,0,1,1,0,0
340130039000,1,1,1,1,1
340130041000,0,1,1,0,0
340130042000,1,1,1,1,1
340130043000,1,1,1,1,1
340130044000,1,1,1,1,1
340130045000,0,1,1,0,0
340130046000,1,1,1,1,1
340130047000,0,0,0,0,0
340130048010,1,1,1,1,1
340130048020,1,1,1,1,1
340130049000,0,1,1,0,0
340130050000,1,1,1,1,1
340130051000,0,1,1,1,0
340130052000,0,0,0,0,0
340130053000,1,1,1,1,1
340130054000,1,1,1,1,1
340130057000,1,1,1,1,1
340130062000,1,1,1,1,1
340130064000,0,0,0,0,0
340130066000,1,1,1,1,1
340130067000,1,1,1,1,1
340130068000,1,1,1,1,1
340130069000,0,1,1,0,0
340130070000,0,1,1,0,0
340130071000,0,0,0,0,0
340130072000,0,1,1,0,0
340130073000,0,0,0,0,0
340130074000,0,0,0,0,0
340130075010,1,1,1,1,1
340130075020,1,1,1,1,1
340130076000,0,1,1,0,0
340130077000,1,1,1,0,1
340130078000,0,1,1,0,0
340130079000,0,1,1,0,0
340130080000,1,1,1,1,1
340130081000,1,1,1,1,1
340130082000,1,1,1,1,1
340130087000,1,1,1,1,1
340130088000,1,1,1,1,1
340130089000,1,1,1,1,1
340130090000,1,1,1,1,1
340130091000,1,1,1,1,1
340130092000,1,1,1,1,1
340130093000,1,1,1,1,1
340130094000,1,1,1,1,1
340130095000,0,1,1,0,0
340130096000,1,1,1,1,1
340130097000,1,1,1,1,1
340130099000,1,1,1,1,1
340130100000,0,0,0,0,0
340130101000,0,0,0,0,0
340130102000,0,0,0,0,0
340130103000,1,1,1,1,1
340130104000,0,0,0,0,0
340130105000,1,1,1,0,1
340130106000,1,1,1,1,1
340130107000,0,1,1,0,0
340130108000,0,1,1,1,0
340130109000,1,1,1,1,1
340130111000,1,1,1,1,1
340130112000,1,1,1,1,1
340130113000,1,1,1,1,1
340130114000,0,0,0,0,0
340130115000,0,1,1,0,0
340130116000,1,1,1,1,1
340130117000,0,0,0,0,0
340130118000,0,0,0,0,0
340130119000,1,1,1,1,1
340130120000,0,0,0,0,0
340130121000,1,1,1,1,1
340130122000,0,1,1,0,0
340130123000,0,0,0,0,0
340130124000,1,1,1,1,1
340130125000,0,1,1,0,0
340130126000,0,1,1,0,0
340130127000,0,0,0,0,0
340130128000,0,0,0,0,0
340130129000,1,1,1,1,1
340130130000,0,0,0,0,0
340130131000,1,1,1,1,1
340130132000,1,1,1,1,1
340130133000,1,1,1,1,1
340130134000,0,0,0,0,0
340130135000,0,0,0,0,0
340130136000,0,0,0,0,0
340130137000,0,0,0,0,0
340130138000,0,0,0,0,0
340130139000,0,0,0,0,0
340130140000,0,0,0,0,0
340130141000,0,0,0,0,0
340130142000,0,0,0,0,0
340130143000,0,0,0,0,0
340130144000,0,0,0,0,0
340130145000,0,0,0,0,0
340130146000,0,0,0,0,0
340130147000,0,0,0,0,0
340130148000,0,0,0,0,0
340130149000,0,0,0,0,0
340130150000,0,0,0,0,0
340130151000,0,0,0,0,0
340130152000,0,0,0,0,0
340130153000,0,0,0,0,0
340130154000,0,0,0,0,0
340130155000,0,0,0,0,0
340130156000,0,0,0,0,0
340130157000,0,1,1,0,0
340130158000,0,0,0,0,0
340130159000,0,0,0,0,0
340130160000,0,0,0,0,0
340130161000,0,0,0,0,0
340130162000,0,0,0,0,0
340130163000,0,0,0,0,0
340130164000,0,0,0,0,0
340130165000,0,0,0,0,0
340130166000,0,0,0,0,0
340130167000,0,0,0,0,0
340130168000,0,0,0,0,0
340130169000,0,0,0,0,0
340130170000,0,0,0,0,0
340130171000,1,1,1,1,1
340130172000,0,0,0,0,0
340130173010,0,0,0,0,0
340130173020,0,0,0,0,0
340130174000,0,0,0,0,0
340130175000,0,0,0,0,0
340130176000,0,0,0,0,0
340130177000,0,0,0,0,0
340130178000,0,1,1,0,0
340130179000,0,0,0,0,0
340130180000,0,0,0,0,0
340130181000,0,1,1,1,0
340130182000,1,1,1,1,1
340130183000,1,1,1,1,1
340130184000,0,1,1,0,0
340130186000,1,1,1,1,1
340130187000,1,1,1,1,1
340130188000,0,0,0,0,0
340130189000,1,1,1,1,1
340130190000,0,0,0,0,0
340130191000,0,0,0,0,0
340130192000,0,0,0,0,0
340130193000,0,0,0,0,0
340130194000,0,0,0,0,0
340130195000,0,0,0,0,0
340130196000,0,0,0,0,0
340130197000,0,0,0,0,0
340130198000,0,0,0,0,0
340130199000,0,0,0,0,0
340130200000,0,0,0,0,0
340130201000,0,0,0,0,0
340130202000,0,0,0,0,0
340130203000,0,0,0,0,0
340130204000,0,0,0,0,0
340130205000,0,0,0,0,0
340130206000,0,0,0,0,0
340130207000,0,0,0,0,0
340130208000,0,0,0,0,0
340130209010,0,0,0,0,0
340130209020,0,0,0,0,0
340130210000,0,0,0,0,0
340130211000,0,0,0,0,0
340130212000,0,0,0,0,0
340130213000,0,0,0,0,0
340130214000,0,0,0,0,0
340130216010,0,0,0,0,0
340130216020,0,0,0,0,0
340130217010,0,0,0,0,0
340130217020,0,0,0,0,0
340130218010,0,0,0,0,0
340130218020,0,0,0,0,0
340130218030,0,0,0,0,0
340130227000,1,1,1,1,1
340130228000,1,1,1,1,1
340130229000,1,1,1,1,1
340130230000,1,1,1,1,1
340130231000,1,1,1,1,1
340130232000,1,1,1,1,1
340139801000,0,0,0,0,0
340139802000,0,0,0,0,0
340155001000,0,0,0,0,0
340155002010,0,0,0,0,0
340155002020,0,0,0,0,0
340155002030,0,0,0,0,0
340155002040,0,0,0,0,0
340155002050,0,0,0,0,0
340155003000,0,0,0,0,0
340155004000,1,1,1,1,1
340155005000,0,0,0,0,0
340155006000,0,0,0,0,0
340155007010,0,0,0,0,0
340155007020,0,0,0,0,0
340155007030,0,0,0,0,0
340155008000,0,0,0,0,0
340155009000,0,0,0,0,0
340155010010,0,0,0,0,0
340155010020,0,0,0,0,0
340155010030,0,0,0,0,0
340155011010,1,1,1,1,1
340155011020,0,0,0,0,0
340155011030,0,0,0,0,0
340155011040,0,0,0,0,0
340155011050,0,0,0,0,0
340155011060,0,0,0,0,0
340155011070,0,0,0,0,0
340155012010,0,0,0,0,0
340155012020,0,0,0,0,0
340155012030,0,0,0,0,0
340155012040,0,0,0,0,0
340155012050,0,0,0,0,0
340155012060,0,0,0,0,0
340155012080,0,0,0,0,0
340155012090,0,0,0,0,0
340155012100,0,0,0,0,0
340155012120,0,0,0,0,0
340155012130,0,0,0,0,0
340155013010,0,0,0,0,0
340155013020,0,0,0,0,0
340155013030,0,0,0,0,0
340155014020,1,1,1,1,1
340155014030,0,0,0,0,0
340155014040,1,1,1,1,1
340155014050,0,0,0,0,0
340155014060,0,0,0,0,0
340155015000,0,0,0,0,0
340155016030,0,0,0,0,0
340155016040,0,0,0,0,0
340155016050,0,0,0,0,0
340155016060,0,0,0,0,0
340155016080,0,0,0,0,0
340155016090,0,0,0,0,0
340155017010,0,0,0,0,0
340155017020,0,0,0,0,0
340155017030,0,0,0,0,0
340155017040,0,0,0,0,0
340155018000,0,0,0,0,0
340155019000,0,0,0,0,0
340155020010,0,0,0,0,0
340155020020,0,0,0,0,0
340155021000,0,0,0,0,0
340155022000,0,0,0,0,0
340155023000,0,0,0,0,0
340155024000,0,0,0,0,0
340170001000,0,0,0,0,0
340170002000,0,1,1,0,0
340170003000,0,0,0,0,0
340170004000,0,0,0,0,0
340170005000,0,0,0,0,0
340170006000,0,0,0,0,0
340170007000,0,1,1,0,0
340170008000,0,0,0,0,0
340170009020,0,0,0,0,0
340170010000,0,0,0,0,0
340170011000,0,0,0,0,0
340170012010,0,0,0,0,0
340170012020,0,1,0,0,0
340170013000,0,0,0,0,0
340170014000,0,0,0,0,0
340170017010,0,1,1,0,0
340170018000,1,1,1,1,1
340170019000,0,0,0,0,0
340170020000,0,0,0,0,0
340170022000,0,0,0,0,0
340170023000,0,0,0,0,0
340170024000,0,0,0,0,0
340170027000,0,0,0,0,0
340170028000,0,0,0,0,0
340170029000,0,0,0,0,0
340170030000,1,1,1,1,1
340170031000,0,1,1,0,0
340170035000,0,0,0,0,0
340170040000,0,0,0,0,0
340170041010,0,1,1,0,0
340170041020,0,1,1,0,0
340170042000,1,1,1,1,1
340170043000,0,1,0,0,0
340170044000,1,1,1,1,1
340170045000,0,0,0,0,0
340170046000,0,0,0,0,0
340170047000,0,0,0,0,0
340170048000,0,0,0,0,0
340170049000,0,0,0,0,0
340170052000,0,0,0,0,0
340170053000,0,0,0,0,0
340170054000,0,0,0,0,0
340170055000,0,0,0,0,0
340170056000,0,0,0,0,0
340170058010,1,1,1,1,1
340170058020,0,0,0,0,0
340170059000,0,0,0,0,0
340170060000,0,1,1,0,0
340170061000,0,0,0,0,0
340170062000,1,1,1,1,1
340170063000,0,0,0,0,0
340170064000,0,0,0,0,0
340170065000,0,0,0,0,0
340170066000,0,0,0,0,0
340170067000,1,1,1,1,1
340170068000,0,1,1,0,0
340170069000,0,0,0,0,0
340170070000,0,0,0,0,0
340170071000,0,0,0,0,0
340170072000,0,0,0,0,0
340170073000,0,0,0,0,0
340170074000,0,0,0,0,0
340170075000,0,0,0,0,0
340170076000,0,0,0,0,0
340170077000,0,0,0,0,0
340170078000,1,1,1,1,1
340170101000,0,0,0,0,0
340170102000,0,0,0,0,0
340170103000,0,0,0,0,0
340170104000,0,0,0,0,0
340170105000,0,0,0,0,0
340170106000,0,0,0,0,0
340170107000,0,0,0,0,0
340170108000,0,0,0,0,0
340170109000,1,1,1,1,1
340170110000,0,0,0,0,0
340170111000,0,0,0,0,0
340170112000,0,0,0,0,0
340170113000,0,0,0,0,0
340170114000,0,0,0,0,0
340170115000,0,0,0,0,0
340170116000,0,0,0,0,0
340170123000,0,0,0,0,0
340170124000,0,0,0,0,0
340170125000,0,0,0,0,0
340170126000,0,0,0,0,0
340170127000,0,0,0,0,0
340170128000,0,0,0,0,0
340170129000,0,0,0,0,0
340170130000,0,0,0,0,0
340170131000,0,0,0,0,0
340170132000,0,0,0,0,0
340170133000,0,0,0,0,0
340170134000,0,0,0,0,0
340170135000,0,0,0,0,0
340170136000,0,0,0,0,0
340170137000,0,0,0,0,0
340170138000,0,0,0,0,0
340170139000,0,0,0,0,0
340170140000,0,0,0,0,0
340170141010,0,0,0,0,0
340170141020,0,0,0,0,0
340170142000,0,0,0,0,0
340170143000,0,0,0,0,0
340170144000,0,0,0,0,0
340170145010,0,0,0,0,0
340170145020,1,1,1,1,1
340170146000,0,0,0,0,0
340170147000,0,0,0,0,0
340170148000,0,1,1,0,0
340170149000,0,0,0,0,0
340170150010,0,0,0,0,0
340170150020,0,1,1,0,0
340170151000,0,0,0,0,0
340170152010,0,0,0,0,0
340170152020,0,0,0,0,0
340170153000,1,1,1,1,1
340170155000,0,0,0,0,0
340170156000,0,0,0,0,0
340170157000,0,0,0,0,0
340170158010,0,0,0,0,0
340170158020,0,1,1,0,0
340170159000,0,1,1,0,0
340170160000,1,1,1,1,1
340170161000,1,1,1,1,1
340170162000,1,1,1,1,1
340170163000,0,0,0,0,0
340170164000,0,1,1,0,0
340170165000,0,0,0,0,0
340170166000,1,1,1,1,1
340170167000,0,0,0,0,0
340170168000,0,0,0,0,0
340170169000,1,1,1,1,1
340170170000,1,1,1,1,1
340170171000,0,0,0,0,0
340170172000,0,0,0,0,0
340170173000,0,0,0,0,0
340170174000,0,1,1,0,0
340170175000,0,1,1,0,0
340170176000,0,1,1,0,0
340170177000,1,1,1,1,1
340170178000,0,0,0,0,0
340170179000,0,0,0,0,0
340170180000,0,0,0,0,0
340170181000,0,0,0,0,0
340170182000,0,0,0,0,0
340170183010,0,0,0,0,0
340170183020,0,0,0,0,0
340170184000,0,0,0,0,0
340170185000,0,0,0,0,0
340170186000,0,0,0,0,0
340170187010,0,0,0,0,0
340170187020,0,0,0,0,0
340170188000,0,0,0,0,0
340170189000,0,0,0,0,0
340170190000,0,1,1,0,0
340170191000,0,0,0,0,0
340170192000,0,0,0,0,0
340170193000,0,0,0,0,0
340170194000,0,0,0,0,0
340170198000,0,0,0,0,0
340170199000,0,0,0,0,0
340170200000,0,0,0,0,0
340170201000,0,0,0,0,0
340170324000,1,1,1,1,1
340179801000,0,0,0,0,0
340190101000,0,0,0,0,0
340190102000,0,0,0,0,0
340190103000,0,0,0,0,0
340190104000,0,0,0,0,0
340190105000,0,0,0,0,0
340190106000,0,0,0,0,0
340190107010,0,0,0,0,0
340190107020,0,0,0,0,0
340190108010,0,0,0,0,0
340190108020,0,0,0,0,0
340190109000,0,0,0,0,0
340190110010,0,0,0,0,0
340190110020,0,0,0,0,0
340190111000,0,0,0,0,0
340190112010,0,0,0,0,0
340190112020,0,0,0,0,0
340190113010,0,0,0,0,0
340190113020,0,0,0,0,0
340190113030,0,0,0,0,0
340190113040,0,0,0,0,0
340190114000,0,0,0,0,0
340190115000,0,0,0,0,0
340190116000,0,0,0,0,0
340190117000,0,0,0,0,0
340190118000,0,0,0,0,0
340190119000,0,0,0,0,0
340210001000,1,1,1,1,1
340210002000,1,1,1,1,1
340210003000,0,0,0,0,0
340210004000,1,1,1,1,1
340210005000,1,1,1,1,1
340210006000,0,0,0,0,0
340210007000,1,1,1,1,1
340210008000,1,1,1,1,1
340210009000,1,1,1,1,1
340210010000,1,1,1,1,1
340210011010,1,1,1,1,1
340210011020,1,1,1,1,1
340210012000,0,0,0,0,0
340210013000,0,0,0,0,0
340210014010,1,1,1,1,1
340210014020,1,1,1,1,1
340210015000,1,1,1,1,1
340210016000,1,1,1,1,1
340210017000,1,1,1,1,1
340210018000,1,1,1,1,1
340210019000,1,1,1,1,1
340210020000,1,1,1,1,1
340210021000,1,1,1,1,1
340210022000,1,1,1,1,1
340210024000,0,0,0,0,0
340210025000,0,0,0,0,0
340210026010,0,0,0,0,0
340210026020,0,0,0,0,0
340210027010,0,0,0,0,0
340210027020,0,0,0,0,0
340210028000,1,1,1,1,1
340210029020,0,0,0,0,0
340210029030,0,0,0,0,0
340210029040,0,0,0,0,0
340210030010,0,0,0,0,0
340210030020,0,0,0,0,0
340210030030,0,0,0,0,0
340210030040,0,0,0,0,0
340210030060,0,0,0,0,0
340210030070,0,0,0,0,0
340210030080,0,0,0,0,0
340210030090,0,0,0,0,0
340210031000,0,0,0,0,0
340210032010,0,0,0,0,0
340210032020,0,0,0,0,0
340210033010,0,0,0,0,0
340210033020,0,0,0,0,0
340210034000,0,0,0,0,0
340210035000,0,0,0,0,0
340210036010,0,0,0,0,0
340210036020,0,0,0,0,0
340210037030,0,0,0,0,0
340210037040,0,0,0,0,0
340210037050,0,0,0,0,0
340210037060,0,0,0,0,0
340210038000,0,0,0,0,0
340210039020,0,0,0,0,0
340210039030,0,0,0,0,0
340210039040,0,0,0,0,0
340210039050,0,0,0,0,0
340210040000,0,0,0,0,0
340210042010,0,0,0,0,0
340210042030,0,0,0,0,0
340210042040,0,0,0,0,0
340210043010,0,0,0,0,0
340210043040,0,0,0,0,0
340210043060,0,0,0,0,0
340210043070,0,0,0,0,0
340210043090,0,0,0,0,0
340210043100,0,0,0,0,0
340210044030,0,0,0,0,0
340210044040,0,0,0,0,0
340210044050,0,0,0,0,0
340210044060,0,0,0,0,0
340210044070,0,0,0,0,0
340210045010,0,0,0,0,0
340210045020,0,0,0,0,0
340230001000,0,0,0,0,0
340230002000,0,0,0,0,0
340230003000,0,0,0,0,0
340230004010,0,0,0,0,0
340230004030,0,0,0,0,0
340230004040,0,0,0,0,0
340230005010,0,0,0,0,0
340230005020,0,0,0,0,0
340230006030,0,0,0,0,0
340230006060,0,0,0,0,0
340230006080,0,0,0,0,0
340230007010,0,0,0,0,0
340230007020,0,0,0,0,0
340230008010,0,0,0,0,0
340230008020,0,0,0,0,0
340230009010,0,0,0,0,0
340230009020,0,0,0,0,0
340230010010,0,0,0,0,0
340230010020,0,0,0,0,0
340230011000,0,0,0,0,0
340230012000,0,0,0,0,0
340230013000,0,0,0,0,0
340230014090,0,0,0,0,0
340230014100,0,0,0,0,0
340230014110,0,0,0,0,0
340230014120,0,0,0,0,0
340230014130,0,0,0,0,0
340230014140,0,0,0,0,0
340230014150,0,0,0,0,0
340230014160,0,0,0,0,0
340230014170,0,0,0,0,0
340230015020,0,0,0,0,0
340230015040,0,0,0,0,0
340230015050,0,0,0,0,0
340230015060,0,0,0,0,0
340230016000,0,0,0,0,0
340230017010,0,0,0,0,0
340230017020,0,0,0,0,0
340230018030,0,0,0,0,0
340230018040,0,0,0,0,0
340230018050,0,0,0,0,0
340230019010,0,0,0,0,0
340230019020,0,0,0,0,0
340230019030,0,0,0,0,0
340230020000,0,0,0,0,0
340230021010,0,0,0,0,0
340230021020,0,0,0,0,0
340230022000,0,0,0,0,0
340230023010,0,0,0,0,0
340230023020,0,0,0,0,0
340230024010,0,0,0,0,0
340230024020,0,0,0,0,0
340230025000,0,0,0,0,0
340230026030,0,0,0,0,0
340230026040,0,0,0,0,0
340230026050,0,0,0,0,0
340230027010,0,0,0,0,0
340230027030,0,0,0,0,0
340230028050,0,0,0,0,0
340230029010,0,0,0,0,0
340230029020,0,0,0,0,0
340230030010,0,0,0,0,0
340230030020,0,0,0,0,0
340230031010,0,0,0,0,0
340230031020,0,0,0,0,0
340230032010,0,0,0,0,0
340230032030,0,0,0,0,0
340230033000,0,0,0,0,0
340230034010,0,0,0,0,0
340230035000,0,0,0,0,0
340230036000,0,0,0,0,0
340230037000,0,0,0,0,0
340230038000,0,0,0,0,0
340230040000,0,0,0,0,0
340230041000,0,0,0,0,0
340230042000,0,0,0,0,0
340230043000,0,0,0,0,0
340230044000,0,1,1,0,0
340230045000,1,1,1,1,1
340230046000,1,1,1,1,1
340230047000,1,1,1,1,1
340230048000,1,1,1,1,1
340230049000,1,1,1,0,1
340230050000,1,1,1,1,1
340230051000,1,1,1,1,1
340230052000,1,1,1,1,1
340230053000,1,1,1,1,1
340230055000,0,1,1,0,0
340230056010,1,1,1,1,1
340230056020,1,1,1,1,1
340230057000,1,1,1,1,1
340230058000,1,1,1,1,1
340230060010,0,0,0,0,0
340230060020,1,1,1,1,1
340230061010,0,0,0,0,0
340230061030,0,0,0,0,0
340230061040,0,0,0,0,0
340230062030,0,0,0,0,0
340230062040,0,0,0,0,0
340230062050,0,0,0,0,0
340230062060,0,0,0,0,0
340230062070,0,0,0,0,0
340230063000,0,0,0,0,0
340230064030,0,0,0,0,0
340230065000,0,0,0,0,0
340230066010,0,0,0,0,0
340230066040,0,0,0,0,0
340230066050,0,0,0,0,0
340230066060,0,0,0,0,0
340230066070,0,0,0,0,0
340230066080,0,0,0,0,0
340230067010,0,0,0,0,0
340230067030,0,0,0,0,0
340230068000,0,0,0,0,0
340230069000,0,1,1,0,0
340230070000,0,0,0,0,0
340230071010,0,0,0,0,0
340230071020,0,0,0,0,0
340230071030,0,0,0,0,0
340230072020,0,0,0,0,0
340230072030,0,0,0,0,0
340230073010,0,0,0,0,0
340230073030,0,0,0,0,0
340230073040,0,0,0,0,0
340230074020,0,0,0,0,0
340230075000,0,0,0,0,0
340230076000,0,0,0,0,0
340230077020,0,0,0,0,0
340230077030,0,0,0,0,0
340230077040,0,0,0,0,0
340230078010,0,0,0,0,0
340230078040,0,0,0,0,0
340230078050,0,0,0,0,0
340230078060,0,0,0,0,0
340230079050,0,0,0,0,0
340230079060,0,0,0,0,0
340230079070,0,0,0,0,0
340230079080,0,0,0,0,0
340230079090,0,0,0,0,0
340230079100,0,1,1,0,0
340230079110,0,0,0,0,0
340230079120,0,0,0,0,0
340230080010,0,0,0,0,0
340230081010,0,0,0,0,0
340230081020,0,0,0,0,0
340230081030,0,0,0,0,0
340230082020,0,0,0,0,0
340230082040,0,0,0,0,0
340230082050,0,0,0,0,0
340230082060,0,1,1,0,0
340230082070,0,0,0,0,0
340230082080,0,0,0,0,0
340230082090,0,0,0,0,0
340230083000,0,0,0,0,0
340230084030,0,0,0,0,0
340230084040,0,0,0,0,0
340230084050,0,0,0,0,0
340230084060,0,0,0,0,0
340230085010,0,0,0,0,0
340230085020,0,0,0,0,0
340230085030,0,0,0,0,0
340230085040,0,0,0,0,0
340230086010,0,0,0,0,0
340230086020,0,0,0,0,0
340230086040,0,0,0,0,0
340230086050,0,0,0,0,0
340230086060,0,0,0,0,0
340230087000,0,0,0,0,0
340230088000,0,0,0,0,0
340230089000,0,0,0,0,0
340230090000,0,0,0,0,0
340230091000,0,0,0,0,0
340230092000,0,0,0,0,0
340230093000,1,1,1,1,1
340230094000,0,0,0,0,0
340258001000,0,0,0,0,0
340258002000,0,0,0,0,0
340258004000,0,0,0,0,0
340258005000,0,0,0,0,0
340258006010,0,0,0,0,0
340258006020,0,0,0,0,0
340258007010,0,0,0,0,0
340258007020,0,0,0,0,0
340258008000,0,0,0,0,0
340258009000,0,0,0,0,0
340258010000,0,0,0,0,0
340258011000,0,0,0,0,0
340258012000,0,0,0,0,0
340258013000,0,0,0,0,0
340258014000,0,0,0,0,0
340258015000,0,0,0,0,0
340258016000,0,1,1,0,0
340258017000,0,0,0,0,0
340258018000,0,0,0,0,0
340258019000,0,0,0,0,0
340258020000,0,1,1,0,0
340258021000,0,0,0,0,0
340258022000,0,0,0,0,0
340258023000,0,0,0,0,0
340258024000,0,0,0,0,0
340258025000,0,0,0,0,0
340258026000,0,0,0,0,0
340258027000,0,0,0,0,0
340258028000,0,0,0,0,0
340258029000,0,0,0,0,0
340258030000,0,0,0,0,0
340258031000,0,0,0,0,0
340258032010,0,0,0,0,0
340258032020,0,0,0,0,0
340258033000,0,0,0,0,0
340258034000,1,1,1,1,1
340258035000,0,0,0,0,0
340258036000,0,0,0,0,0
340258037000,0,0,0,0,0
340258038000,0,0,0,0,0
340258039000,0,0,0,0,0
340258041000,0,0,0,0,0
340258042000,0,0,0,0,0
340258045000,0,0,0,0,0
340258046000,0,0,0,0,0
340258047000,0,0,0,0,0
340258048000,0,0,0,0,0
340258050010,0,0,0,0,0
340258051000,0,0,0,0,0
340258053000,0,0,0,0,0
340258054000,0,0,0,0,0
340258055000,0,0,0,0,0
340258056000,1,1,1,1,1
340258057000,0,0,0,0,0
340258058000,0,0,0,0,0
340258059000,0,0,0,0,0
340258060000,0,0,0,0,0
340258061000,0,0,0,0,0
340258062010,0,0,0,0,0
340258062020,0,0,0,0,0
340258063000,0,0,0,0,0
340258064000,0,0,0,0,0
340258065010,0,0,0,0,0
340258065020,0,0,0,0,0
340258065030,0,0,0,0,0
340258065040,0,0,0,0,0
340258066000,0,0,0,0,0
340258070030,1,1,1,1,1
340258070040,1,1,1,1,1
340258071000,1,1,1,1,1
340258072000,1,1,1,1,1
340258073000,1,1,1,1,1
340258074000,0,0,0,0,0
340258075000,0,0,0,0,0
340258076000,1,1,1,1,1
340258077000,0,0,0,0,0
340258078000,0,0,0,0,0
340258079000,0,0,0,0,0
340258080010,0,0,0,0,0
340258080020,0,0,0,0,0
340258081000,0,0,0,0,0
340258082000,0,0,0,0,0
340258083000,0,0,0,0,0
340258084010,0,0,0,0,0
340258084020,0,0,0,0,0
340258085000,0,0,0,0,0
340258086000,0,0,0,0,0
340258087010,0,0,0,0,0
340258087020,0,0,0,0,0
340258088000,0,0,0,0,0
340258089000,0,0,0,0,0
340258090000,0,0,0,0,0
340258091000,0,0,0,0,0
340258092000,0,0,0,0,0
340258093010,0,0,0,0,0
340258093020,0,0,0,0,0
340258094000,0,0,0,0,0
340258095010,0,0,0,0,0
340258095020,0,0,0,0,0
340258096000,0,0,0,0,0
340258097010,0,0,0,0,0
340258097030,0,0,0,0,0
340258097040,0,0,0,0,0
340258099010,0,0,0,0,0
340258099020,0,0,0,0,0
340258099030,0,0,0,0,0
340258100010,0,0,0,0,0
340258100020,0,1,1,0,0
340258100030,0,0,0,0,0
340258100040,0,0,0,0,0
340258101010,0,0,0,0,0
340258101020,0,0,0,0,0
340258102000,0,0,0,0,0
340258103000,0,0,0,0,0
340258104010,0,0,0,0,0
340258104020,0,0,0,0,0
340258105010,0,0,0,0,0
340258105020,0,0,0,0,0
340258105030,0,0,0,0,0
340258106000,0,0,0,0,0
340258107000,0,0,0,0,0
340258108000,1,1,1,1,1
340258109000,0,0,0,0,0
340258110000,0,0,0,0,0
340258111010,0,0,0,0,0
340258111020,0,0,0,0,0
340258112000,0,0,0,0,0
340258113010,0,0,0,0,0
340258113030,0,0,0,0,0
340258113040,0,0,0,0,0
340258114010,0,0,0,0,0
340258114020,0,0,0,0,0
340258115010,0,0,0,0,0
340258115020,0,0,0,0,0
340258116000,0,0,0,0,0
340258119000,0,0,0,0,0
340258120000,0,0,0,0,0
340258121000,0,0,0,0,0
340258122000,0,0,0,0,0
340258123000,0,0,0,0,0
340258124000,0,0,0,0,0
340258125010,0,0,0,0,0
340258125020,0,0,0,0,0
340259900000,0,0,0,0,0
340270401010,0,0,0,0,0
340270401020,0,0,0,0,0
340270402000,0,0,0,0,0
340270403000,0,0,0,0,0
340270404000,0,0,0,0,0
340270405000,0,0,0,0,0
340270406000,0,0,0,0,0
340270407010,0,0,0,0,0
340270407020,0,0,0,0,0
340270408010,0,0,0,0,0
340270408030,0,0,0,0,0
340270408040,0,0,0,0,0
340270408050,0,0,0,0,0
340270409000,0,0,0,0,0
340270410000,0,0,0,0,0
340270411000,0,0,0,0,0
340270412000,0,0,0,0,0
340270413000,0,0,0,0,0
340270414000,0,0,0,0,0
340270415000,0,0,0,0,0
